#SOCIAL
OthersFound $n slays $N in cold blood!~
VictFound   $n slays you in cold blood!~
End

#SOCIAL
Name        fume~
CharNoArg   Take it easy now! count to ten, very slowly.~
OthersNoArg $n grits $s teeth and fumes with rage.~
CharFound   You stare at $M, fuming.~
OthersFound $n stares at $N, fuming with rage.~
VictFound   $n stares at you, fuming with rage!~
CharAuto    That's right - hate yourself!~
OthersAuto  $n clenches $s fists and stomps $s feet, fuming with anger.~
NotFound    Fume away.. they ain't here.~
End

#SOCIAL
Name        gasp~
CharNoArg   You gasp in astonishment.~
OthersNoArg $n gasps in astonishment.~
CharFound   You gasp in astonishment at $M.~
OthersFound $n gasps in astonishment at $N.~
VictFound   You gasp in astonishment realizing you tried to gasp at nobody.~
CharAuto    $n gasps for breath.~
OthersAuto  ~
NotFound    You gasp for breath.~
End

#SOCIAL
Name        gaze~
CharNoArg   You gaze around the room, looking for something.~
OthersNoArg $n gazes around the room, looking for something.~
CharFound   You meet $M gaze from across the room.~
OthersFound $n meets $N gaze from across the room.~
VictFound   You meet $n's gaze from across the room.~
CharAuto    You gate longingly at yourself in a pocket mirror.~
OthersAuto  $n gazes longingly at $mself in a pocket mirror.~
NotFound    You look around, but they aren't here to gaze at.~
End

#SOCIAL
Name        giggle~
CharNoArg   You giggle.~
OthersNoArg $n giggles.~
CharAuto    You giggle like a schoolgirl.~
OthersAuto  $n giggles like a schoolgirl.~
End

#SOCIAL
Name        girn~
CharNoArg   You try to grin, but somehow get it slightly wrong.~
OthersNoArg $n tries to grin, but somehow gets it slightly wrong.~
CharFound   You try to grin at $N, but $E gives you a funny look.~
OthersFound $n tries to grin at $N, but screws it up badly.~
VictFound   $n turns $s lips in a sad attempt at a lopsided grin.~
CharAuto    Your face becomes a ghastly mask as you fail to grin.~
OthersAuto  $n's face becomes a strange death mask as $s tries to grin.~
End

#SOCIAL
Name        glare~
CharNoArg   You glare at nothing in particular.~
OthersNoArg $n glares around $m.~
CharFound   You glare icily at $M.~
OthersFound $n glares at $N.~
VictFound   $n glares icily at you, you feel cold to your bones.~
CharAuto    You glare icily at your feet, they are suddenly very cold.~
OthersAuto  $n glares at $s feet, what is bothering $m ?~
NotFound    You try to glare at somebody who is not present.~
End

#SOCIAL
Name        gloat~
CharNoArg   You walk around proudly, gloating about your accomplishments.~
OthersNoArg $n walks around proudly, gloating about $s accomplishments.~
CharFound   You stand before $M, gloating proudly.~
OthersFound $n stands before $N, gloating proudly.~
VictFound   $n stands before you, gloating proudly.~
CharAuto    What?  Let's maintain some dignity here!~
OthersAuto  $n gloats about $s accomplishments to $mself, what a loser!~
NotFound    They are glad they aren't here to listen to your drivel.~
End

#SOCIAL
Name        gnight~
CharNoArg   You tell everyone goodnight.~
OthersNoArg $n tells everyone goodnight.~
CharFound   You give $N a soft goodnight kiss and wave to $M.~
OthersFound $n gives $N a soft goodnight kiss then waves to $M.~
VictFound   $n gives you a soft goodnight kiss and then waves to you.~
CharAuto    You say goodnight to yourself.~
OthersAuto  $n says goodnight to $mself, $e must really be tired.~
End

#SOCIAL
Name        gratz~
CharNoArg   Congratulate who?~
OthersNoArg $n is looking for someone to congratulate.~
CharFound   You congratulate $N with a big slap on $S back!~
OthersFound $n congratulates $N with a big hearty slap on the back!~
VictFound   $n congratulates you with a big slap on your back!~
CharAuto    You want to congratulate yourself? You must be an egomaniac!~
OthersAuto  $n congratulates $mself. What a goof!~
End

#SOCIAL
Name        greet~
CharNoArg   Greet Who?~
OthersNoArg $n looks like $e wants to greet someone, but cant find anybody.~
CharFound   You greet $M with a light kiss on $S cheek.~
OthersFound $n greets $N with a light kiss on $S cheek.~
VictFound   $n greets you with a light kiss on your cheek.~
CharAuto    You attempt to greet yourself, but find you're not welcome.~
OthersAuto  $n give $mself a hearty greeting.~
NotFound    That person is just not here!~
End

#SOCIAL
Name        grin~
CharNoArg   You grin evilly.~
OthersNoArg $n grins evilly.~
CharFound   You grin evilly at $M.~
OthersFound $n grins evilly at $N.~
VictFound   $n grins evilly at you.~
NotFound    You grin inwardly to yourself.~
End

#SOCIAL
Name        grit~
CharNoArg   You grit your teeth in disgust.~
OthersNoArg $n grits $s teeth in disgust.~
CharFound   You grit your teeth in disgust at $M.~
OthersFound $n grits $s teeth in disgust at $N.~
VictFound   $n grits $s teeth in disgust at you~
CharAuto    You grit your teeth in disgust of yourself, how could you do such a thing?~
OthersAuto  $n grits $s teeth in digust of $mself, such a bad person.~
NotFound    Grit at who?~
End

#SOCIAL
Name        groan~
CharNoArg   You groan loudly.~
OthersNoArg $n groans loudly.~
End

#SOCIAL
Name        grope~
CharNoArg   Whom do you wish to grope ??~
CharFound   Well, what sort of noise do you expect here ?~
OthersFound $n gropes $N.~
VictFound   $n gropes you.~
CharAuto    You grope yourself - YUCK.~
OthersAuto  $n gropes $mself - YUCK.~
NotFound    Try someone who's here.~
End

#SOCIAL
Name        grovel~
CharNoArg   You grovel in the dirt.~
OthersNoArg $n grovels in the dirt.~
CharFound   You grovel before $M~
OthersFound $n grovels in the dirt before $N.~
VictFound   $n grovels in the dirt before you.~
CharAuto    That seems a little silly to me..~
NotFound    Who?~
End

#SOCIAL
Name        growl~
CharNoArg   Grrrrrrrrrr...~
OthersNoArg $n growls.~
CharFound   you growl at $N.~
OthersFound $n growls at $N.~
VictFound   $n growls at you.~
CharAuto    You growl at yourself while chasing your tail.~
OthersAuto  $n growls at $mself and chases $s tail.~
NotFound    Eh?~
End

#SOCIAL
Name        grumble~
CharNoArg   You grumble, grumble, grumble....~
OthersNoArg $n grumbles about nothing in particular.~
CharAuto    You grumble about nothing in particular.~
OthersAuto  $n grumbles very loudly!~
End

#SOCIAL
Name        gulp~
CharNoArg   You gulp uncomfortably.~
OthersNoArg $n gulps uncomfortably.~
End

#SOCIAL
Name        heal~
CharNoArg   You start yelling for a heal!~
OthersNoArg $n yells 'Hey, how about a heal? I'm DYING here!'~
CharFound   You start yelling at $N for a heal!~
OthersFound $n yells 'Hey $N, how about a heal? I'm DYING here!'~
VictFound   $n yells 'Hey $N, how about a heal? I'm DYING here!'~
CharAuto    You start yelling for a heal!~
OthersAuto  $n yells 'Hey, how about a heal? I'm DYING here!'~
End

#SOCIAL
Name        hexcellent~
Position    0
CharNoArg   You steeple your fingers and say 'Exactly.  heh, heh... d'oh!'~
OthersNoArg $n steeples his fingers and says 'Exactly.  heh, heh... d'oh!'~
End

#SOCIAL
Name        hfive~
CharNoArg   You jump into the air and attempt to give no one a high five, and land flat on your face! Ouch!~
OthersNoArg $n jumps in the air attempting to give an invisible person a high five! Whatta fool!~
CharFound   You jump into the air and give $N a MEGA high five! Woo hoo!~
OthersFound $n jumps into the air and gives $N a MEGA high five!~
VictFound   $n jumps into the air and gives you a MEGA high five! Woo hoo!~
CharAuto    You jump into the air, and perform the ever exciting triple flip, half twist, piked, high five with yourself!~
OthersAuto  $n jumps into the air, and for the lack of anything else to do, high fives itself!~
End

#SOCIAL
Name        hiccup~
CharNoArg   *HIC*~
OthersNoArg $n hiccups.~
End

#SOCIAL
Name        hkiss~
CharNoArg   Whose would you like to kiss?~
OthersNoArg $n looks around for a hand to kiss.~
CharFound   You gallantly kiss $S hand.~
OthersFound $n gallantly kisses $N's hand.~
VictFound   $n gallantly kisses your hand.~
CharAuto    You vainly kiss your hand.~
OthersAuto  $n, in a display of despicable vanity, kisses $s hand.~
NotFound    Alas!  They are not here...~
End

#SOCIAL
Name        hmm~
CharNoArg   You Hmmmm out loud.~
OthersNoArg $n thinks, 'Hmmmm.'~
CharFound   You gaze thoughtfully at $M and say 'Hmmm.'~
OthersFound $n gazes thoughtfully at $N and says 'Hmmm.'~
VictFound   $n gazes thoughtfully at you and says 'Hmmm.'~
CharAuto    You Hmmmm out loud.~
OthersAuto  $n thinks, 'Hmmmm.'~
End

#SOCIAL
Name        hop~
CharNoArg   You hop around like a kangaroo.~
OthersNoArg $n imitates a kangaroo and hops around, happily.~
CharFound   You grab $M and together you both hop around like kangaroos.~
OthersFound $n and $N hop around like kangaroos.~
VictFound   $n grabs you and you both hop around like kangaroos.~
CharAuto    You hop around the room with yourself.~
OthersAuto  $n attemps to play leapfrog with $mself, it's not working.~
NotFound    That person must have hopped away.~
End

#SOCIAL
Name        howl~
CharNoArg   You howl in rage!~
OthersNoArg $n howls in rage!~
CharFound   You howl in rage at $M.~
OthersFound $n howls in rage at $N.~
VictFound   $n howls in rage at you!~
CharAuto    You howl at the sky, AWOOOOOOOO!~
OthersAuto  $n howls loudly at the sky, AWOOOOOOOOOOO!~
NotFound    They aren't here to howl at, sorry!~
End

#SOCIAL
Name        hrm~
CharNoArg   You hrm.~
OthersNoArg $n hrms. ~
End

#SOCIAL
Name        hug~
CharNoArg   Hug who?~
CharFound   You hug $M.~
OthersFound $n hugs $N.~
VictFound   $n hugs you.~
CharAuto    You hug yourself.~
OthersAuto  $n hugs $mself.~
NotFound    Sorry, friend, I can't see that person here.~
End

#SOCIAL
Name        huggle~
CharNoArg   You look around for that special someone to huggle.~
CharFound   You HUGGLE $M, smothering $M with LOTS of WUV!~
OthersFound $n Huggles $N with bunches of WUV!~
VictFound   $n HUGGLES you, smothering you with LOTS of WUV!~
CharAuto    You try to Huggle yourself.~
OthersAuto  $n huggles $mself.~
End

#SOCIAL
Name        hum~
CharNoArg   You hum innocently.~
OthersNoArg $n hums innocently.~
End

#SOCIAL
Name        ignore~
CharNoArg   You make a point of ignoring everyone around you.~
OthersNoArg $n is clearly ignoring everyone around $m.~
CharFound   You make a point of ignoring $M.~
OthersFound $n is clearly ignoring $N.~
VictFound   $n is clearly ignoring you.~
CharAuto    I'm ignoring you too.~
OthersAuto  $n is ignoring $mself, you decide to ignore $m too.~
NotFound    *giggle*  They aren't here silly!~
End

#SOCIAL
Name        interrupt~
CharNoArg   Who would you like to interrupt?~
CharFound   You rudely interrupt $M.~
OthersFound $n rudely interrupts $N.~
VictFound   $n rudely interrupts you.~
CharAuto    What?  How would you do that?~
OthersAuto  $n rudely interrupts $mself, how rude!~
NotFound    Too bad.  They aren't here.~
End

#SOCIAL
Name        jump~
CharNoArg   You jump way high up in the air.~
OthersNoArg $n leaps high into the air.~
CharFound   You jump over $M.~
OthersFound $n jumps over $N's head!~
VictFound   $n jumps over you.~
CharAuto    You can't jump over your own head!~
NotFound    Jump whom?~
End

#SOCIAL
Name        kexcellent~
Position    0
CharNoArg   You immitate a bunch of people and say 'Ex-el-excellent'~
OthersNoArg $n immitates William Shatner immitating Mr. Burns and says 'Ex-el-excellent'~
End

#SOCIAL
Name        kiss~
CharNoArg   You gently blow kisses into the air.~
OthersNoArg $n blows kisses into the thin air.  *SWAK*~
CharFound   You kiss $M.~
OthersFound $n kisses $N.~
VictFound   $n kisses you.~
CharAuto    All the lonely people... :(~
OthersAuto  $n kisses $mself, what a pathetic thing to do.~
NotFound    Never around when required.~
End

#SOCIAL
Name        kneel~
CharNoArg   You kneel on the ground.~
OthersNoArg $n kneels on the ground as if looking for something.~
CharFound   You kneel before $M.~
OthersFound $n kneels before $N on one knee.~
VictFound   $n kneels before you, and looks deep into your eyes.~
CharAuto    Kind of hard to do that isn't it ?~
NotFound    Who dost thou wish to kneel before?~
End

#SOCIAL
Name        knock~
CharNoArg   Which door or head would you like to knock on?~
CharFound   You knock on $S head, is anyone home?~
OthersFound $n knocks on $N's head, checking to see if anyone is home.~
VictFound   $n knocks on your head, anyone home?~
CharAuto    You knock on your head, anyone in there?~
OthersAuto  $n knocks on $s head, just to make sure that there is someone in there.~
NotFound    Nope, they just simply aren't here.~
End

#SOCIAL
Name        lag~
CharNoArg   You complain about the terrible lag.~
OthersNoArg $n starts complaining about the terrible lag.~
CharFound   You complain to $N about the terrible lag.~
OthersFound $n complains to $N about the terrible lag.~
VictFound   $n complains to you about the terrible lag.~
CharAuto    You start muttering about the awful lag.~
OthersAuto  $n starts muttering about the awful lag.~
End

#SOCIAL
Name        laugh~
CharNoArg   You laugh.~
OthersNoArg $n laughs.~
CharFound   You laugh at $N mercilessly.~
OthersFound $n laughs at $N mercilessly.~
VictFound   $n laughs at you mercilessly. Hmmmph.~
CharAuto    You laugh at yourself. I would, too.~
OthersAuto  $n laughs at $mself. Let's all join in!!!~
NotFound    Hmm, that person is nowhere around here.~
End

#SOCIAL
Name        lick~
CharNoArg   You lick your mouth and smile.~
OthersNoArg $n licks $s mouth and smiles.~
CharFound   You lick $M.~
OthersFound $n licks $N.~
VictFound   $n licks you.~
CharAuto    You lick yourself.~
OthersAuto  $n licks $mself - YUCK.~
NotFound    Lick away, nobody's here with that name.~
End

#SOCIAL
Name        liege~
CharNoArg   Liege Who?~
CharFound   You kneel before $M and say, 'My Liege!'~
OthersFound $n kneels before $N and says, 'My Liege!'~
VictFound   $n kneels before you and says, 'My Liege!'~
CharAuto    Liege yourself? How silly!~
NotFound    No-one around by that name.~
End

#SOCIAL
Name        listen~
CharNoArg   You listen attentively.~
OthersNoArg $n listens attentively.~
CharFound   You listen attentively to $M.~
OthersFound $n listens attentively to you.~
VictFound   $n listens attentively to $N.~
CharAuto    You plug your ears and try to think.~
OthersAuto  $n plugs $s ears and tries to think straight.~
NotFound    Don't worry, they aren't even here to listen to.~
End

#SOCIAL
Name        love~
CharNoArg   You love the whole world.~
OthersNoArg $n loves everybody in the world.~
CharFound   You tell your true feelings to $N.~
OthersFound $n whispers softly to $N.~
VictFound   $n whispers to you sweet words of love.~
CharAuto    Well, we already know you love yourself (lucky someone does !)~
OthersAuto  $n loves $mself, can you believe it ?~
NotFound    Alas, your love is not present...~
End

#SOCIAL
Name        lust~
CharNoArg   You are getting lusty feelings!~
OthersNoArg $n looks around lustily.~
CharFound   You stare lustily at $N.~
OthersFound $n stares lustily at $N.~
VictFound   $n stares lustily at you.~
CharAuto    You stare lustily at...youself?~
OthersAuto  $n looks $mself up and down lustily.~
End

#SOCIAL
Name        massage~
CharNoArg   Massage what ? - thin air ?~
CharFound   You gently massage $N's shoulders.~
OthersFound $n massages $N's shoulders.~
VictFound   $n gently massages your shoulders - Ahhhhhhhhhh...~
CharAuto    You practise yoga as you try to massage yourself.~
OthersAuto  $n gives a show on yoga-positions, trying to massage $mself.~
NotFound    You can only massage someone in the same room as you.~
End

#SOCIAL
Name        mmm~
CharNoArg   You go mmMMmmMMmmMMmm.~
OthersNoArg $n says 'mmMMmmMMmmMMmm.'~
CharFound   You go mmMMmmMMmmMMmm.~
OthersFound $n says 'mmMMmmMMmmMMmm.'~
VictFound   $n thinks of you and says, 'mmMMmmMMmmMMmm.'~
CharAuto    You think of yourself and go mmMMmmMMmmMMmm.~
OthersAuto  $n thinks of $mself and says 'mmMMmmMMmmMMmm.'~
End

#SOCIAL
Name        moan~
CharNoArg   You start to moan.~
OthersNoArg $n starts moaning.~
End

#SOCIAL
Name        moon~
CharNoArg   You bend over and touch your knees.~
OthersNoArg $n bends over and touches $s knees.~
CharFound   You bend over and crack a smile!~
OthersFound $n bends over and cracks a smile!~
VictFound   $n bends over and cracks a smile!~
End

#SOCIAL
Name        mosh~
CharNoArg   You mosh madly around in a circle.~
OthersNoArg $n moshes across the floor, dancing madly.~
CharFound   You mosh wildly with $N.~
OthersFound $n moshes with $N.~
VictFound   $n moshes madly across the floor with you.~
CharAuto    You mosh madly around by yourself.~
OthersAuto  $n moshes around madly.~
NotFound    You mosh madly around by yourself, cause they aren't around.~
End

#SOCIAL
Name        muhaha~
CharNoArg   You laugh diabolically.  MUHAHAHAHAHAHA!.~
OthersNoArg $n laughs diabolically.  MUHAHAHAHAHAHA!..~
CharFound   You laugh at $M diabolically.  MUHAHAHAHAHAHA!..~
OthersFound $n laughs at $N diabolically.  MUHAHAHAHAHAHA!..~
VictFound   $n laughs at you diabolically.  MUHAHAHAHAHAHA!..~
CharAuto    Muhaha at yourself??  Weird.~
End

#SOCIAL
Name        mumble~
CharNoArg   You mumble something incomprehensible.~
OthersNoArg $n mumbles something incomprehensibly to $mself.~
CharAuto    You mumble something completely meaningless.~
OthersAuto  $n mumbles to $mself, words you do not understand.~
End

#SOCIAL
Name        muse~
CharNoArg   You muse over the meaning of life.~
OthersNoArg $n muses over the meaning of life.~
CharFound   You muse over the meaning of $S existence.~
OthersFound $n muses over the meaning of $N's existence.~
VictFound   $n muses over the meaning of your existence.~
CharAuto    You muse over the meaning of your existence.~
OthersAuto  $n muses over the meaning of $s existence.~
NotFound    You muse over the meaning of someone's existence who isn't here.~
End

#SOCIAL
Name        mutter~
CharNoArg   You mutter distractedly.~
OthersNoArg $n mutters distractedly.~
CharFound   You mutter to yourself and shake your head at $M.~
OthersFound $n mutters distractedly and shakes $s head at $N.~
VictFound   $n mutters distractedly and shakes $s head at you.~
CharAuto    You mutter dithyrambically to yourself.~
OthersAuto  $n mutters at $mself.~
End

#SOCIAL
Name        nibble~
CharNoArg   Nibble on who ?~
CharFound   You nibble on $N's ear.~
OthersFound $n nibbles on $N's ear.~
VictFound   $n nibbles on your ear.~
CharAuto    You nibble on your OWN ear ???????????????????~
OthersAuto  $n nibbles on $s OWN ear ( I wonder how it is done !!).~
NotFound    Sorry, not present.~
End

#SOCIAL
Name        nod~
CharNoArg   You nod solemnly.~
OthersNoArg $n nods solemnly.~
CharFound   You nod at $M.~
OthersFound $n nods at $N.~
VictFound   $n nods at you.~
CharAuto    You nod to yourself.~
OthersAuto  $n nods at $mself.~
NotFound    There's no one by that name around.~
End

#SOCIAL
Name        nose~
CharNoArg   Gee your nose is big.~
OthersNoArg $n noses around in your business.~
CharFound   You lick $N playfully on the tip of $S nose.~
OthersFound $n licks $N playfully on the tip of $S nose.~
VictFound   $n licks you playfully on the tip of your nose.~
CharAuto    You wiggle your nose.~
OthersAuto  $n wiggles $s nose.~
End

#SOCIAL
Name        nudge~
CharNoArg   Nudge? Nudge???  The HELL you say!!!!~
CharFound   You nudge $M with your elbow.  He he!~
OthersFound $n nudges $N suggestively with $s elbow.~
VictFound   $n nudges you suggestively.  You two have an understanding, hehehe.~
CharAuto    Well, just nudge yourself, but how do you get your elbow in that position?~
OthersAuto  $n nudges $mself with $s elbows, making $m look like a large chicken.~
NotFound    Eh?  Now THAT person isn't here you know.~
End

#SOCIAL
Name        nuzzle~
CharNoArg   Nuzzle who??~
CharFound   You nuzzle $S neck softly.~
OthersFound $n softly nuzzles $N's neck.~
VictFound   $n softly nuzzles your neck.~
CharAuto    I'm sorry, friend, but that's impossible.~
NotFound    No.. they aren't here..~
End

#SOCIAL
Name        ooo~
CharNoArg   You go ooOOooOOooOOoo.~
OthersNoArg $n says, 'ooOOooOOooOOoo.'~
CharFound   You go ooOOooOOooOOoo.~
OthersFound $n says, 'ooOOooOOooOOoo.'~
VictFound   $n thinks of you and says, 'ooOOooOOooOOoo.'~
CharAuto    You go ooOOooOOooOOoo.~
OthersAuto  $n says, 'ooOOooOOooOOoo.'~
End

#SOCIAL
Name        pace~
CharNoArg   You pace back and forth impatiently.~
OthersNoArg $n paces back and forth impatiently.~
CharFound   You pace back and forth, waiting for $M.~
OthersFound $n paces back and forth, waiting for $N.~
VictFound   $n paces back bad forth, waiting for you.~
CharAuto    You pace back and forth, waiting for a clue.~
OthersAuto  $n paces back and forth, waiting for a clue.~
NotFound    What are you waiting for?  They aren't even here!~
End

#SOCIAL
Name        pant~
CharNoArg   You pant heavily.~
OthersNoArg $n pants heavily, $e must be hot.~
CharFound   You begin panting heavily after getting a good look at $M.~
OthersFound $n pants heavily as $e gazes at $N.~
VictFound   $n pants heavily as $e gazes at you.~
CharAuto    How would you do that?~
NotFound    Well, pant away but they aren't here.~
End

#SOCIAL
Name        pat~
CharNoArg   Pat who ??~
CharFound   You pat $N on $S back.~
OthersFound $n pats $N on $S back.~
VictFound   $n pats you on your back.~
CharAuto    You pat yourself on your back, very reassuring.~
OthersAuto  $n pats $mself on the back.~
NotFound    Who, where, what ??~
End

#SOCIAL
Name        peer~
CharNoArg   You peer around.~
OthersNoArg $n peers around, looking for something.~
CharFound   You peer at $N.~
OthersFound $n peers at $N.~
VictFound   $n peers at you suspiciously.~
CharAuto    You peer at yourself~
OthersAuto  $n studies $mself intently.~
NotFound    who?~
End

#SOCIAL
Name        pepper~
CharNoArg   You decide to lay off the Guatemalan insanity pepers.~
OthersNoArg $n says, 'woa, I'd better lay off the Guatemalan insanity peppers!'~
CharFound   You tell $N to lay off the insanity peppers.~
OthersFound $n tells $N to lay off the insanity peppers.~
VictFound   $n tells you to lay off the insanity peppers.~
CharAuto    You eat a Guatemalan insanity pepper.~
OthersAuto  $n eats a Guatemalan insanity pepper.~
NotFound    You say, 'I hope I didn't brain my damage.'~
End

#SOCIAL
Name        pet~
CharNoArg   You pet nothing, feeling silly.~
OthersNoArg $n looks like he pets something that only they can see.~
CharFound   You pet $N on the head.  Good $N.~
OthersFound $n pets $N on top of the head.  Silly $n.~
VictFound   $n pets you on the head like a dog.~
CharAuto    You pet yourself on the head.  Good self.~
OthersAuto  $n pets themself on the head.  Silly $n.~
End

#SOCIAL
Name        phew~
CharNoArg   Phew! That was too close for words...~
OthersNoArg $n wipes $s brow with obvious relief.~
CharFound   You share your obvious relief with $M.~
OthersFound $n glances at $N, a look of obvious relief on $s face.~
VictFound   $n glances at you, a look of obvious relief on $s face.~
CharAuto    You mutter to yourself in obvious relief, wiping your brow.~
OthersAuto  $n mutters in obvious relief, wiping $s brow.~
End

#SOCIAL
Name        pie~
CharNoArg   You grab a pie and look for someone to throw it at.~
OthersNoArg $n grabs a pie and looks for someone to throw it at.~
CharFound   You throw a pie right into $S face!~
OthersFound $n throws a pie right into $N's face!~
VictFound   $n throws a pie right into your face!~
CharAuto    You throw a pie into your face!  Hungry?~
OthersAuto  $n throws a pie in $s own face!~
NotFound    $$!@##@!  They aren't here!~
End

#SOCIAL
Name        pinch~
CharNoArg   You pinch at the thin air!!~
OthersNoArg $n attempts to grab a fly with $m bare hands.~
CharFound   You pinch $M right on the A*S!!!~
OthersFound $n pinches $N on $S bottom!~
VictFound   $n pinches your sexy A*S!! OUCH!!!~
CharAuto    You reach around and pinch yourself.  You are NOT dreaming!!~
OthersAuto  $n pinches $mself.  Is $e dreaming??~
NotFound    Who deserves a pinch?~
End

#SOCIAL
Name        piss~
CharNoArg   You wet your pants.~
OthersNoArg A wet stain spreads around $n's crotch.~
CharFound   You piss disdainfully on $N's foot.~
OthersFound $n pisses disdainfully on $N's foot.~
VictFound   $n whips it out and annoints your foot with his golden piss.~
CharAuto    You're sick!~
NotFound    Lucky for you they're not here to laugh at that tiny thing.~
End

#SOCIAL
Name        pleade~
CharNoArg   You plead imploringly.~
OthersNoArg $n pleads imploringly.~
CharFound   You look up into $S eyes and plead imploringly.~
OthersFound $n looks up into $N's eyes and pleads imploringly.~
VictFound   $n looks up into your eyes and pleads imploringly.~
CharAuto    You don't have to plead, you already control yourself.~
NotFound    They aren't here.~
End

#SOCIAL
Name        plot~
CharNoArg   You plot the intricate details of your masterplan.~
OthersNoArg $n is plotting something ... $e up to no good by the looks of it.~
CharFound   You carefully plot your designs for $M.~
OthersFound $n is plotting something that involves $N.~
VictFound   $n looks like $e is plotting something that involves you!~
CharAuto    You carefully lay out the groundwork for your imminent success.~
OthersAuto  $n plans for the future.~
NotFound    Ah, but they are not here to plot upon.~
End

#SOCIAL
Name        point~
CharNoArg   You acknowledge the point.~
OthersNoArg $n acknowledges the point.~
CharFound   You point at $M, how impolite.~
OthersFound $n points at $N.~
VictFound   $n points at you, uh oh, the gig is up!~
CharAuto    You point at yourself.~
OthersAuto  $n points at $mself~
NotFound    You point at empty space, and feel foolish.~
End

#SOCIAL
Name        poke~
CharNoArg   Poke who??~
CharFound   You poke $M in the ribs.~
OthersFound $n pokes $N in the ribs.~
VictFound   $n pokes you in the ribs.~
CharAuto    You poke yourself in the ribs, feeling very silly.~
OthersAuto  $n pokes $mself in the ribs, looking very sheepish.~
NotFound    You can't poke someone who's not here !.~
End

#SOCIAL
Name        ponder~
CharNoArg   You ponder your problems.~
OthersNoArg $n ponders.~
CharFound   You ponder $M.~
OthersFound $n studies $N intently.~
VictFound   $n studies you intently.~
CharAuto    You think, therefore you are.~
OthersAuto  $n ponders $s own existence.~
NotFound    You ponder their lack of existence.~
End

#SOCIAL
Name        pounce~
CharNoArg   You crouch low to the ground and look for something to pounce on.~
OthersNoArg $n crouches low to the ground and prepares to pounce on someone!~
CharFound   You pounce on $N, pinning $M to the floor!~
OthersFound $n pounces on $N, pinning $M to the floor!~
VictFound   $n pounces on you, pinning you to the floor!~
End

#SOCIAL
Name        pout~
CharNoArg   Ah, don't take it so hard.~
OthersNoArg $n pouts.~
End

#SOCIAL
Name        praise~
CharNoArg   Praise who for what?~
CharFound   You praise $M for $S accomplishment.~
OthersFound $n praises $N for $S accomplishment.~
VictFound   $n praises you for a job well done!!~
CharAuto    You praise yourself and give yourself a pat on the back!!~
OthersAuto  $n praises $mself on a job well done.~
NotFound    That person may not be worthy of your praise.~
End

#SOCIAL
Name        pray~
CharNoArg   You feel righteous, and maybe a little foolish.~
OthersNoArg $n begs and grovels to the powers that be.~
CharFound   You crawl in the dust before $M.~
OthersFound $n falls down and grovels in the dirt before $N.~
VictFound   $n kisses the dirt at your feet.~
CharAuto    Talk about narcissism...~
OthersAuto  $n performs some strange yoga-exercises and mumbles a prayer to $mself.~
NotFound    No such person around; your prayers vanish into the endless voids.~
End

#SOCIAL
Name        propose~
CharNoArg   You get down on one knee and ask nobody to marry you.~
OthersNoArg $n assumes the proposing position and asks nobody to marry them.~
CharFound   You ask $N Will you marry me?~
OthersFound $n asks $N to marry them in a romantic kind of way.~
VictFound   $n gets down on one knee, and begs you to be their life long partner in marriage.~
CharAuto    You ask yourself if you can marry yourself.  Silly you!~
OthersAuto  $n proposes to themself.  Strange.~
End

#SOCIAL
Name        puke~
CharNoArg   You puke.~
OthersNoArg $n pukes.~
CharFound   You puke on $M.~
OthersFound $n pukes on $N.~
VictFound   $n pukes on your clothes!~
CharAuto    You puke on yourself.~
OthersAuto  $n pukes on $s clothes.~
NotFound    Once again?~
End

#SOCIAL
Name        purr~
CharNoArg   MMMMEEEEEEEEOOOOOOOOOWWWWWWWWWWWW.~
OthersNoArg $n purrs contentedly.~
End

#SOCIAL
Name        raise~
CharNoArg   You raise an eyebrow.~
OthersNoArg $n raises an eyebrow curiously.~
CharFound   You raise an eyebrow at $N.~
OthersFound $n raises an eyebrow at $N.~
VictFound   $n raises an eyebrow at you.~
CharAuto    You raise an eyebrow at yourself.~
OthersAuto  $n raises an eyebrow.~
NotFound    You raise an eyebrow at yourself, how silly.~
End

#SOCIAL
Name        recoil~
CharNoArg   You recoil in horror!~
OthersNoArg $n recoils in horror!~
CharFound   You recoil from $M in horror!~
OthersFound $n recoils from $N in horror!  ~
VictFound   $n recoils from you in horror! ~
CharAuto    You recoil in horror at the monster you have become.~
OthersAuto  $n recoils in horror at the monster $e has become.~
NotFound    Relax!  They aren't even here.~
End

#SOCIAL
Name        relax~
CharNoArg   You relax noticeably.~
OthersNoArg $n relaxes noticeably.~
End

#SOCIAL
Name        roar~
CharNoArg   You roar ferociously.~
OthersNoArg $n roars ferociously.~
CharFound   You roar ferociously at $M.~
OthersFound $n roars ferociously at $N.~
VictFound   $n roars ferociously at you.~
CharAuto    You dig deap into your primal soul and roar loudly at yourself.~
OthersAuto  $n digs deap into $s primal soul and roars loadly~
NotFound    Roar away, but they aren't here.~
End

#SOCIAL
Name        rofl~
CharNoArg   You roll on the ground with laughter.~
OthersNoArg $n rolls on the ground with laughter.~
CharFound   You laugh wholeheartedly at $M.~
VictFound   $n laughs at your funny attitude.~
CharAuto    You seem to think you're extremely funny.~
