#SKILL
Rounds       24
Code         spell_dispel_evil
Dammsg       dispel evil~
Hitchar      $N shivers, and suffers from $M evilness!~
Hitvict      $n makes your soul hurt and suffer!~
Hitroom      $n makes $N's evil spirit shiver and suffer!~
Misschar     $N is unaffected by your goodness!~
Missvict     $n feels self-righteous and tries to dispell you~
Missroom     $N laughs at $n as $e tries to dispell $M!~
Diechar      $N is dissolved by your goodness.~
Dievict      $n dissolves you, you regret having been so evil, and die...~
Dieroom      $n completely dissolves $N~
Minlevel     20
End

#SKILL
Name         dispel good~
Type         Spell
Flags        67108864
Target       1
Minpos       8
Slot         58
Mana         15
Rounds       36
Code         spell_dispel_good
Dammsg       dispel good~
Hitchar      $N shivers, and suffers from $S goodness!~
Hitvict      $n makes your soul hurt and suffer!~
Hitroom      $n makes $N's good spirit shiver and suffer!~
Misschar     $N is unaffected by your evilness!~
Missvict     $n feels self-righteous and tries to dispel you~
Missroom     $N laughs at $n as $e tries to dispel $M!~
Diechar      $N is dissolved by your evilness.~
Dievict      $n dissolves you, you regret having been so good, and die...~
Dieroom      $n completely dissolves $N~
Minlevel     20
End

#SKILL
Name         dispel magic~
Type         Spell
Flags        0
Minpos       7
Slot         60
Mana         15
Rounds       12
Code         spell_dispel_magic
Dammsg       ~
Wearoff      !dispel magic!~
Wearoffroom  !dispel magic!~
Wearoffsoon  !dispel magic!~
WearoffsoonR !dispel magic!~
Minlevel     9
End

#SKILL
Name         dome of protection~
Type         Spell
Flags        67108864
ActType      1
Target       2
Minpos       7
Slot         310
Mana         50
Rounds       24
Code         spell_smaug
Dammsg       Dome of Protection~
Wearoff      Your dome of protection fades away.~
Wearoffroom  $n's dome of protection fades away.~
Wearoffsoon  Your dome of protection wavers a little.~
WearoffsoonR $n's dome of protection wavers.~
Hitchar      $N is surrounded by a glowing dome shield.~
Hitvict      You are surrounded by a glowing dome shield.~
Hitroom      A dome of protection forms around $n's body.~
Affect       'l*8' 17 '-50' 0
Minlevel     51
End

#SKILL
Name         domination~
Type         Spell
Flags        67108864
Target       1
Minpos       7
Slot         280
Mana         30
Rounds       24
Code         spell_null
Dammsg       domination~
Minlevel     61
End

#SKILL
Name         dragon ride~
Type         Spell
Flags        0
Target       3
Minpos       8
Slot         165
Mana         20
Rounds       12
Code         spell_smaug
Dammsg       dragon ride~
Wearoff      You feel less in control of dragons~
Affect       'l*30' 0 'none' 0
Minlevel     32
End

#SKILL
Name         dust devil~
Type         Spell
Flags        67108864
ActType      1
ClassType    5
Minpos       8
Slot         157
Mana         10
Rounds       120
Code         spell_dust_devil
Dammsg       dust devil~
Hitchar      You perform the ritual of summoning.~
Hitroom      $n performs a complex ritual.~
Value        60
Minlevel     1
End

#SKILL
Name         earth servant~
Type         Spell
Flags        0
ActType      1
ClassType    5
Minpos       8
Slot         133
Mana         30
Rounds       24
Code         spell_elemental_servant
Dammsg       earth servant~
Wearoff      You feel less in control.~
Wearoffroom  $n seems less in contro.~
Wearoffsoon  Your ability to control servents wavers.~
WearoffsoonR $n's abilities to control servents wavers.~
Value        12
Minlevel     36
End

#SKILL
Name         earthquake~
Type         Spell
Flags        36864
DamType      4
ActType      2
ClassType    5
Minpos       8
Slot         23
Mana         15
Rounds       24
Code         spell_earthquake
Dammsg       earthquake~
Wearoff      !Earthquake!~
Wearoffroom  !Earthquake!~
Wearoffsoon  !Earthquake!~
WearoffsoonR !Earthquake!~
Hitchar      the earth rumbles..shaking violently...~
Hitvict      $N shakes from the rumbling, but quickly regains balance~
Diechar      $N tumbles into a large crack in the earth and dies!~
Dievict      $N falls flat on their face, dead!~
Dice         l+1+1d4~
Minlevel     15
End

#SKILL
Name         enchant armor~
Type         Spell
Flags        33554432
Target       4
Minpos       8
Slot         260
Mana         100
Rounds       48
Code         spell_enchant_armor
Dammsg       enchant armor~
Minlevel     16
End

#SKILL
Name         enchant weapon~
Type         Spell
Flags        33554432
Target       4
Minpos       8
Slot         24
Mana         100
Rounds       48
Code         spell_enchant_weapon
Dammsg       enchant weapon~
Minlevel     14
End

#SKILL
Name         energy drain~
Type         Spell
Flags        67108864
DamType      7
ActType      2
ClassType    5
Target       1
Minpos       7
Slot         25
Mana         35
Rounds       36
Code         spell_energy_drain
Dammsg       energy drain~
Wearoff      !Energy Drain!~
Wearoffroom  !Energy Drain!~
Wearoffsoon  !Energy Drain!~
WearoffsoonR !Energy Drain!~
Hitchar      You drain $N of some of $S energy~
Hitvict      You feel less energic as $n drains you~
Hitroom      $n drains $N - what a waste of energy !~
Misschar     You need more draining lessons~
Missvict     Luckily for you $n slept during draining-lessons~
Missroom     $n fails to drain $N - what a waste of energy~
Diechar      $N crumples as you kill $M by draining $S energy~
Dievict      As $n drains your last energy you look foreward to the peace of the graveyard~
Dieroom      $n drains the energy of $N who crumples as a lifeless cocoon~
Dice         l-1~
Minlevel     61
End

#SKILL
Name         enlarge~
Type         Spell
Flags        67108864
Target       3
Minpos       8
Slot         309
Mana         50
Rounds       24
Code         spell_smaug
Dammsg       enlarge~
Affect       'l*30' 71 '16' 0
Minlevel     44
End

#SKILL
Name         entangle~
Type         Spell
Flags        67108864
Target       1
Minpos       7
Slot         146
Mana         20
Rounds       12
Code         spell_null
Dammsg       entangle~
Wearoff      You are free of your entanglements~
Wearoffroom  $n wrenches free of $s entanglements~
WearoffsoonR $n is entangled by leaves and bushes~
Minlevel     61
End

#SKILL
Name         faerie fire~
Type         Spell
Flags        67108864
Target       2
Minpos       8
Slot         96
Mana         10
Rounds       12
Code         spell_faerie_fire
Dammsg       faerie fire~
Wearoff      The faerie's control over you fades.~
Wearoffroom  The pink glow around $n's body fades.~
Wearoffsoon  The pink glow around your body flickers~
WearoffsoonR The pink glow around $n's body flickers~
Hitchar      $N's body starts to glow pink~
Hitvict      You see a pinkish glow form around $n's body~
Hitroom      A pinkish glow forms around $N's body~
Minlevel     1
End

#SKILL
Name         faerie fog~
Type         Spell
Flags        0
Minpos       8
Slot         97
Mana         20
Rounds       24
Code         spell_faerie_fog
Dammsg       faerie fog~
Wearoff      spell 97, please report.~
Wearoffroom  spell 97, please report.~
Wearoffsoon  spell 97, please report.~
WearoffsoonR spell 97, please report.~
Minlevel     61
End

#SKILL
Name         fear~
Type         Spell
Flags        67108864
Target       1
Minpos       7
Slot         66
Mana         15
Rounds       12
Code         spell_fear
Dammsg       fear~
Missvict     You feel afraid, but the effect fades.~
Minlevel     8
End

#SKILL
Name         feeblemind~
Type         Spell
Flags        67633152
SaveType     5
Target       1
Minpos       7
Slot         121
Mana         30
Rounds       24
Code         spell_smaug
Dammsg       feeblemind~
Wearoff      Your less in control of your mind.~
Wearoffroom  $n seems more in control.~
Wearoffsoon  You start to regasin controll.~
WearoffsoonR $n starts to look smarter!~
Affect       '20*24' 3 '-5' 0
Affect       '20*24' 41 '70' 0
Minlevel     61
End

#SKILL
Name         find familiar~
Type         Spell
Flags        0
Minpos       8
Slot         110
Mana         30
Rounds       24
Code         spell_find_familiar
Dammsg       ~
Minlevel     2
End

#SKILL
Name         find traps~
Type         Spell
Flags        67108864
Target       3
Minpos       8
Slot         153
Mana         10
Rounds       12
Code         spell_smaug
Dammsg       find traps~
Wearoff      You feel less aware of possible traps.~
Wearoffroom  $n eyes loose a shimmering glimmer.~
Wearoffsoon  You feel your sense of traps starting to fade~
Hitchar      $n feels more aware of finding traps.~
Hitvict      You feel that you can discover traps with ease.~
Hitroom      $n feels more aware of finding traps.~
Affect       'l+50' 0 'none' 8388608
Minlevel     13
End

#SKILL
Name         fire giant~
Type         Spell
Flags        67108864
Target       3
Minpos       8
Slot         338
Mana         10
Rounds       24
Guild        0
Code         spell_smaug
Dammsg       ~
Wearoff      You don't feel so willed towards killing Fire Giants.~
Wearoffroom  $n doesn't seem so pissed at Fire Giants.~
Hitchar      $N seems like he's really pissed off at some Fire Giants.~
Hitvict      You have the sudden urge to kill Fire Giants.~
Hitroom      $N seems like he's really pissed off at some Fire Giants.~
Affect       '6*24' 83 '52' 0
Minlevel     61
End

#SKILL
Name         fire servant~
Type         Spell
Flags        0
ActType      1
ClassType    5
Minpos       8
Slot         132
Mana         30
Rounds       24
Code         spell_elemental_servant
Dammsg       fire servant~
Value        10
Minlevel     35
End

#SKILL
Name         fireball~
Type         Spell
Flags        262144
DamType      1
ActType      2
ClassType    5
Minpos       7
Slot         26
Mana         50
Rounds       45
Code         spell_fireball
Dammsg       fireball~
Wearoff      !Fireball!~
Wearoffroom  !Fireball!~
Wearoffsoon  !Fireball!~
WearoffsoonR !Fireball!~
Hitchar      $c002 You throw a fireball at $N and have the satisfaction of seeing $N enveloped in flames~
Hitvict      $c0009You are enveloped in flames from a fireball sent by $n - OUCH~
Hitroom      $c0009$n smirks as $s fireball explodes into the face of $N~
Misschar     $c0009Your fireball blooms few feet before $N who claps $S hands in wonder~
Missvict     $c0009$n aims a fireball at you but it blooms few feet before you, you clap your hands at the show~
Missroom     $c0009A fireball from $n misses $N - what great fireworks around here !!~
Diechar      $c0009Your fireball hits $N with full force, causing an immediate death~
Dievict      $c0009As you burst into flames of death $n grins evilly~
Dieroom      $c0009The heat from a fireball from $n turns $N into a charred corpse~
CorpseStr    smoldering remains of %s are~
CorpseStg    0
Dice         l*1d6~
Minlevel     25
End

#SKILL
Name         fireshield~
Type         Spell
Flags        0
Target       3
Minpos       8
Slot         81
Mana         40
Rounds       24
Code         spell_smaug
Dammsg       fireshield~
Wearoff      You no longer feel so fiery.~
Wearoffroom  The red glow around $n's body fades~
Wearoffsoon  The red glow around your body flickers~
WearoffsoonR The red glow around $n's body flickers~
Hitchar      You erect a shield of fire around your body.~
Hitvict      You erect a shield of fire around your body.~
Hitroom      $n erects a shield of fire around $s body.~
CorpseStr    smoldering remains of %s are~
CorpseStg    0
Affect       '4*23' 0 '' 33554432
Minlevel     40
End

#SKILL
Name         firestorm~
Type         Spell
Flags        294912
DamType      1
ActType      1
ClassType    6
SaveType     5
Minpos       7
Slot         154
Mana         15
Rounds       12
Code         spell_smaug
Dammsg       firestorm~
Wearoff      spell 154 please report.~
Wearoffroom  spell 154 please report.~
Wearoffsoon  spell 154 please report.~
WearoffsoonR spell 154 please report.~
Hitchar      $c0009Searing flames surround $N!~
Hitvict      $c0009You are seared by the burning flames!~
Hitroom      $c0009 $n sends a firestorm whirling across the room!~
Misschar     $N is able to avoid the flames!~
Missvict     You are able to avoid the flames!~
Missroom     $N is able to avoid the flames!~
CorpseStr    smoldering remains of %s are~
CorpseStg    0
Dice         l+2d8+1~
Minlevel     61
End

#SKILL
Name         flame blade~
Type         Spell
Flags        33554432
DamType      1
ActType      1
Minpos       8
Slot         124
Mana         10
Rounds       12
Code         spell_flame_blade
Dammsg       flame blade~
Value        36914
Minlevel     7
End

#SKILL
Name         flamestrike~
Type         Spell
Flags        67108864
DamType      1
Target       1
Minpos       7
Slot         57
Mana         15
Rounds       36
Code         spell_flamestrike
Dammsg       flamestrike~
Wearoff      !flamestrike!~
Wearoffroom  !flamestrike!~
Wearoffsoon  !flamestrike!~
WearoffsoonR !flamestrike!~
Hitchar      You smile as $N takes the full force of your blast.~
Hitvict      You take the full force of $n's flamestrike~
Hitroom      $N takes the full force of $n's flamestrike~
Misschar     Your strike missed $N, have you been missing your prayers?~
Missvict     $n sends a column of flame at you, but you move out of the way~
Missroom     $N dodges the column of flame created by $n~
Diechar      Your flaming power chars $N to death!~
Dievict      You are enveloped in $n's flames.  They are enough to kill you.~
Dieroom      $n sends a column of flame at $N, who is now dead~
CorpseStr    smoldering remains of %s are~
CorpseStg    0
Minlevel     15
End

#SKILL
Name         fly~
Type         Spell
Flags        67108864
Target       2
Minpos       8
Slot         69
Mana         15
Rounds       12
Code         spell_smaug
Dammsg       fly~
Wearoff      You feel heavier now, your flying ability is gone.~
Wearoffroom  The magical forces holding $n aloft vanish~
Wearoffsoon  You feel heavier now, your flying ability is leaving you.~
WearoffsoonR The magic force keeping $n aloft flickers slightly, it will vanish soon.~
Hitchar      $N's feet rise off the ground.~
Hitvict      Your feet rise off the ground.~
Hitroom      $N's feet rise off the ground.~
Affect       '(l+3)*20' 0 '' 524288
Minlevel     11
End

#SKILL
Name         full heal~
Type         Spell
Flags        67108864
Target       2
Minpos       8
Slot         295
Mana         100
Rounds       24
Code         spell_smaug
Dammsg       full heal~
Hitchar      $N looks to be in perfect health!~
Hitvict      A wave of warmth flows through your body.~
Hitroom      $N looks to be in perfect health!~
Affect       '' 13 '1000' 0
Minlevel     54
End

#SKILL
Name         gate~
Type         Spell
Flags        67174400
Minpos       8
Slot         307
Mana         100
Rounds       24
Code         spell_gate
Dammsg       gate~
Minlevel     55
End

#SKILL
Name         geyser~
Type         Spell
Flags        67108864
Target       1
Minpos       8
Slot         200
Mana         50
Rounds       24
Code         spell_null
Dammsg       geyser~
Wearoff      !geyser!~
Minlevel     61
End

#SKILL
Name         goblin slayer~
Type         Spell
Flags        67108864
Target       3
Minpos       8
Slot         339
Mana         10
Rounds       24
Guild        0
Code         spell_smaug
Dammsg       ~
Affect       '6*24' 83 '30' 0
Minlevel     61
End

#SKILL
Name         golem~
Type         Spell
Flags        0
Minpos       8
Slot         109
Mana         30
Rounds       24
Code         spell_golem
Dammsg       golem~
Minlevel     15
End

#SKILL
Name         goodberry~
Type         Spell
Flags        33554432
ActType      1
Minpos       8
Slot         123
Mana         10
Rounds       12
Code         spell_smaug
Dammsg       goodberry~
Wearoff      spell 123 please report.~
Wearoffroom  spell 123 please report.~
Wearoffsoon  spell 123 please report.~
WearoffsoonR spell 123 please report.~
Value        22
Minlevel     4
End

#SKILL
Name         green slime~
Type         Spell
Flags        67108864
Target       1
Minpos       8
Slot         206
Mana         30
Rounds       24
Code         spell_null
Dammsg       green slime~
Minlevel     61
End

#SKILL
Name         group fly~
Type         Spell
Flags        83886080
Minpos       8
Slot         104
Mana         30
Rounds       12
Code         spell_smaug
Dammsg       group fly~
Wearoff      You feel gravity taking over, your flying spell is leaving you.~
Wearoffroom  The magical shield protecting $n fades away sadly.~
Wearoffsoon  The magical shield around your body flickers~
WearoffsoonR $n's shield starts to fade away~
Hitchar      $N's feet rise off the ground.~
Hitvict      Your feet rise off the ground.~
Affect       '(l+3)*20' 0 '' 524288
Minlevel     22
End

#SKILL
Name         group invisibility~
Type         Spell
Flags        83886080
ActType      6
Minpos       8
Slot         300
Mana         30
Rounds       12
Code         spell_smaug
Dammsg       group invisibility~
Wearoff      You feel exposed.~
Wearoffroom  $N slowly fades into existance.~
Hitchar      $N slowly fades out of existance.~
Hitvict      You slowly fade out of existance.~
Hitroom      $N shimmers... then disappears...~
Affect       '24*20' 0 '' 2
Minlevel     61
End

#SKILL
Name         group protection from evil~
Type         Spell
Flags        32768
Target       2
Minpos       8
Slot         242
Mana         45
Rounds       12
Code         spell_smaug
Dammsg       protection from evil group~
Wearoff      You feel less protected from evil.~
Wearoffroom  $n looks fearful of evil creatures again.~
Wearoffsoon  Your protection from evil wavers briefly~
Hitchar      $N feels more righteous.~
Hitvict      You feel more righteous!~
Hitroom      $n feels more righteous.~
Affect       '480' 27 '8388608' 0
Minlevel     20
End

#SKILL
Name         group protection from good~
Type         Spell
Flags        32768
Target       2
Minpos       8
Mana         45
Rounds       12
Guild        0
Code         spell_smaug
Dammsg       ~
Wearoff      You feel less protected from good.~
Wearoffroom  $n looks fearful of good creatures again.~
Wearoffsoon  Your protection from good wavers briefly.~
Minlevel     61
End

#SKILL
Name         gust of wind~
Type         Spell
Flags        0
Minpos       8
Slot         148
Mana         2
Rounds       12
Code         spell_gust_of_wind
Dammsg       gust of wind~
Minlevel     10
End

#SKILL
Name         harm~
Type         Spell
Flags        67633152
DamType      4
ActType      2
ClassType    5
SaveType     5
Target       1
Minpos       7
Slot         27
Mana         35
Rounds       36
Code         spell_smaug
Dammsg       harm~
Wearoff      !Harm!~
Wearoffroom  !Harm!~
Wearoffsoon  !Harm!~
WearoffsoonR !Harm!~
Hitchar      You touch $N and send $M reeling.~
Hitvict      $n touches you, you are enlightened by pain.~
Hitroom      $n touches $N, who is sent reeling.~
Misschar     You miss $N with your touch, the spell is wasted.~
Missvict     $n misses you with $stouch.~
Missroom     $n misses $N with $s touch.~
Diechar      $N reels from the sheer power of your spell, and is destroyed.~
Dievict      You are sent reeling by the power of $n's spell, and you die.~
Dieroom      $n touches $N, who is destroyed by its power.~
CorpseStr    retched corpse of %s is~
CorpseStg    0
Dice         100~
Minlevel     23
End

#SKILL
Name         haste~
Type         Spell
Flags        67108864
ActType      1
Target       2
Minpos       8
Slot         155
Mana         20
Rounds       12
Code         spell_haste
Dammsg       haste~
Wearoff      You feel slower!~
Wearoffroom  $n seems slower.~
Wearoffsoon  You feel the world slowing down some.~
Hitchar      $N seems to be moving a little faster now.~
Hitvict      You feel like you can move faster now.~
Hitroom      $N seems to be moving a little faster now.~
Minlevel     23
End

#SKILL
Name         heal~
Type         Spell
Flags        67108864
Target       2
Minpos       7
Slot         28
Mana         50
Rounds       12
Code         spell_smaug
Dammsg       heal~
Wearoff      !Heal~
Wearoffroom  !Heal~
Wearoffsoon  !Heal~
WearoffsoonR !Heal~
Hitchar      $N looks better!~
Hitvict      A warm feeling fills your body.~
Hitroom      $N looks better!~
CorpseStr    healthy looking corpse of %s is~
CorpseStg    0
Affect       '' 13 '100' 0
Minlevel     23
End

#SKILL
Name         heat stuff~
Type         Spell
Flags        67108864
DamType      1
Target       1
Minpos       7
Slot         152
Mana         30
Rounds       12
Code         spell_null
Dammsg       heat stuff~
Wearoff      Your equipment finally cools down!~
Wearoffroom  $n's equipment stops burning $m~
Wearoffsoon  Your armor cools down a bit~
Hitchar      Your possessions burn against your skin. The pain is exquisite.~
Hitvict      suffer victim never see.~
Hitroom      You hear a sizzling sound, as $N's equipment burns $s skin.~
Misschar     suffer miss char.~
Missvict     suffer miss victim.~
Missroom     suffer miss room.~
Diechar      Your equipment burns against your skin, causing you extreme agony.  You die.~
Dievict      victim die suffer never see.~
Dieroom      $N's armor sizzles against $s body.  $e screams and dies in agony~
Minlevel     61
End

#SKILL
Name         heroes feast~
Type         Spell
Flags        16777216
Target       2
Minpos       8
Slot         103
Mana         40
Rounds       12
Code         spell_smaug
Dammsg       heroes feast~
Wearoff      spell 103 please report.~
Wearoffroom  spell 103 please report.~
Wearoffsoon  spell 103 please report.~
WearoffsoonR spell 103 please report.~
Hitchar      You create a great feast for your group.~
Hitvict      $n creates a great feast for you to dine on.~
Affect       '' 64 '100' 0
Affect       '' 63 '100' 0
Minlevel     24
End

#SKILL
Name         holy armor~
Type         Spell
Flags        67108864
Target       2
Minpos       8
Slot         323
Mana         30
Rounds       24
Code         spell_null
Dammsg       holy armor~
Minlevel     61
End

#SKILL
Name         holy word~
Type         Spell
Flags        0
Minpos       7
Slot         112
Mana         30
Rounds       24
Code         spell_holy_word
Dammsg       holy word~
Hitchar      You send $N reeling with your word of power.~
Hitvict      You are sent reeling by $n's holy word.~
Hitroom      $n sends $N reeling with a holy word.~
Misschar     $N withstands the blast of your holy word with a smirk.~
Missvict     You smirk as $n tries to kill you with a word.~
Missroom     $N smirks, and ignores $n's holy word.~
Diechar      $N dies instantly from the power of your holy word.~
Dievict      You hear a word of power, and die instantly.~
Dieroom      $N hears $n's word of power, and nothing more.~
Minlevel     36
End

#SKILL
Name         ice storm~
Type         Spell
Flags        296960
DamType      2
ActType      1
ClassType    6
SaveType     5
Minpos       7
Slot         72
Mana         15
Rounds       12
Code         spell_smaug
Dammsg       ice storm~
Wearoff      spell72, please report~
Wearoffroom  spell72, please report.~
Wearoffsoon  spell3, please report.~
WearoffsoonR spell3, please report.~
Hitchar      $c0012You crush $N with your storm of ice.~
Hitvict      $c0012$n bashes you with a storm of ice.~
Hitroom      $c0012$n crushes $N with a storm of ice.~
Misschar     $c0012$N finds shelter from your ice storm.~
Missvict     $c0012You manage to avoid $n's ice storm.~
Missroom     $c0012$N avoids $n's ice storm.~
Diechar      $c0012$N is ripped apart by your storm of ice.~
Dievict      $c0012You are ripped to shreds by $n's ice storm.~
Dieroom      $c0012$N is ripped to shreds by $n's ice storm.~
CorpseStr    frozen body of %s is~
CorpseStg    0
Dice         LD4~
Minlevel     11
End

#SKILL
Name         identify~
Type         Spell
Flags        0
Minpos       8
Slot         53
Mana         25
Rounds       24
Code         spell_identify
Dammsg       ~
Wearoff      !Identify!~
Wearoffroom  !Identify!~
Wearoffsoon  !Identify!~
WearoffsoonR !Identify!~
Minlevel     20
End

#SKILL
Name         illusionary heal~
Type         Spell
Flags        67108864
Target       2
Minpos       8
Slot         167
Mana         40
Rounds       12
Code         spell_null
Dammsg       illusionary heal~
Wearoff      spell 167 please report.~
Wearoffroom  spell 167 please report.~
Wearoffsoon  spell 167 please report.~
WearoffsoonR spell 167 please report.~
Minlevel     61
End

#SKILL
Name         incendiary cloud~
Type         Spell
Flags        294912
DamType      1
ActType      1
ClassType    6
SaveType     5
Minpos       7
Slot         244
Mana         60
Rounds       36
Code         spell_smaug
Dammsg       incendiary cloud~
Wearoff      spell 244 report~
Wearoffroom  spell 244~
Wearoffsoon  spell 244~
WearoffsoonR spell 244~
Hitchar      $c0010You wave the gases towards $N and have the satisfaction of seeing $M enveloped in flames~
Hitvict      $c0010You are enveloped in a cloud of incendiary gases sent by $n - OUCH~
Hitroom      $c0010$n cackles as $s incendiary cloud torches $N~
Misschar     $c0010Your wall of gases billow around $N who simply grins~
Missvict     $c0010$n's incendiary cloud billows around you impotently~
Missroom     $c0010A cloud of buring gases from $n misses $N!~
Diechar      $c0010Your wall of incendiary gases torches $N with instantly, causing an immediate death!$c0007~
Dievict      $c0010As the gases surround you, $n grins evilly then you burst into flames.~
Dieroom      $c0010The incendiary cloud from $n turns $N into a charred corpse~
Dice         LD10~
Minlevel     45
End

#SKILL
Name         infravision~
Type         Spell
Flags        67108864
Target       2
Minpos       8
Slot         54
Mana         7
Rounds       12
Code         spell_smaug
Dammsg       infravision~
Wearoff      You feel disoriented as you lose your infravision.~
Wearoffroom  $n stumbles, and blinks $s eyes, the reddish hue fades~
Wearoffsoon  Your infravision begins to fade.~
Hitchar      $N's eyes briefly glow red.~
Hitvict      Your vision takes on a reddish hue.~
Hitroom      $N's eyes briefly glow red.~
Affect       'l*4*16' 0 '' 512
Minlevel     5
End

#SKILL
Name         insect growth~
Type         Spell
Flags        67108864
Target       2
Minpos       7
Slot         126
Mana         20
Rounds       24
Code         spell_null
Dammsg       insect growth~
Wearoff      spell 126 please report.~
Wearoffroom  spell 126 please report.~
Wearoffsoon  spell 126 please report.~
WearoffsoonR spell 126 please report.~
Minlevel     61
End

#SKILL
Name         invis to animals~
Type         Spell
Flags        67108864
Target       3
Minpos       8
Slot         144
Mana         10
Rounds       12
Code         spell_smaug
Dammsg       invis to animals~
Hitvict      You vanish, sort of.~
Hitroom      $n seems to fade, slightly.~
Affect       '24*23' 0 '' 0
Minlevel     8
End

#SKILL
Name         invisibility~
Type         Spell
Flags        100663296
ActType      6
ClassType    7
Minpos       8
Slot         29
Mana         5
Rounds       12
Code         spell_smaug
Dammsg       invisibility~
Wearoff      You feel exposed.~
Wearoffroom  $n slowly fades into existence~
Hitchar      $N slowly fades out of existance.~
Hitvict      You slowly fade out of existance.~
Hitroom      $N shimmers.. then disappears.~
Affect       'z*24' 0 '' 2
Minlevel     4
End

#SKILL
Name         juggernaut~
Type         Spell
Flags        67108864
Target       3
Minpos       8
Slot         308
Mana         80
Rounds       24
Code         spell_smaug
Dammsg       juggernaut~
Affect       '(l-50)*23}23' 10 '3000' 0
Affect       '(l-50)*23}23' 11 '4000' 0
Affect       '(l-50)*23}23' 1 '10' 0
Affect       '(l-50)*23}23' 13 '(l-50)*50}50' 0
Minlevel     53
End

#SKILL
Name         knock~
Type         Spell
Flags        0
Minpos       8
Slot         61
Mana         10
Rounds       12
Code         spell_knock
Dammsg       knock~
Minlevel     3
End

#SKILL
Name         know alignment~
Type         Spell
Flags        0
Minpos       8
Slot         62
Mana         10
Rounds       12
Code         spell_know_alignment
Dammsg       know alignment~
Wearoff      !know alignment!~
Wearoffroom  !know alignment!~
Wearoffsoon  !know alignment!~
WearoffsoonR !know alignment!~
Minlevel     2
End

#SKILL
Name         know monster~
Type         Spell
Flags        0
Minpos       7
Slot         158
Mana         20
Rounds       12
Code         spell_know_monster
Dammsg       know monster~
Wearoff      spell 158 please report.~
Wearoffroom  spell 158 please report.~
Wearoffsoon  spell 158 please report.~
WearoffsoonR spell 158 please report.~
Minlevel     9
End

#SKILL
Name         lightning bolt~
Type         Spell
Flags        67371008
DamType      3
ActType      1
ClassType    6
SaveType     5
Target       1
Minpos       7
Slot         30
Mana         15
Rounds       24
Code         spell_smaug
Dammsg       lightning bolt~
Wearoff      !Lightning Bolt!~
Wearoffroom  !Lightning Bolt!~
Wearoffsoon  !Lightning Bolt!~
WearoffsoonR !Lightning Bolt!~
Hitchar      $c0012The lightning bolt hits $N with full impact~
Hitvict      $c0012YOU'RE HIT. A lightning bolt from $n has reached its goal~
Hitroom      $c0012$N wavers under the impact of the lightning bolt sent by $n~
Misschar     $c0012Your aim is going from bad to worse and the lightning bolt misses $N~
Missvict     $c0012$n has got a bad aim and the lightning bolt misses you~
Missroom     $c0012$n fails in hitting $N with a lightning bolt~
Diechar      $c0012Your lightning bolt shatters $N to pieces~
Dievict      $c0012You feel envigorated by the bolt of $n and then you feel no more~
Dieroom      $c0012$N recieves the full blast of a lightning bolt from $n ... and is no more~
CorpseStr    charred pieces of %s are~
CorpseStg    0
Dice         LD6~
Minlevel     61
End

#SKILL
Name         locate object~
Type         Spell
Flags        33619968
Minpos       8
Slot         31
Mana         20
Rounds       12
Code         spell_locate_object
Dammsg       locate object~
Wearoff      !Locate object!~
Wearoffroom  !Locate object!~
Wearoffsoon  !Locate object!~
WearoffsoonR !Locate object!~
Minlevel     11
End

#SKILL
Name         magic missile~
Type         Spell
Flags        67108864
ActType      2
ClassType    5
Target       1
Minpos       7
Slot         32
Mana         15
Rounds       16
Code         spell_magic_missile
Dammsg       magic missile~
Wearoff      !Magic Missile!~
Wearoffroom  !Magic Missile!~
Wearoffsoon  !Magic Missile!~
WearoffsoonR !Magic Missile!~
Hitchar      You watch with selfpride as the magic missile hits $N~
Hitvict      You stagger as a magic missile from $n hits you~
Hitroom      $n throws a magic missile at $N who staggers under the blow~
Misschar     The magic missile penetrates the air miles above $N~
Missvict     You don't even have to duck as $n sends a magic missile way over your head~
Missroom     $n tries in vain to correct the course of the magic missile meant to hit $N~
Diechar      The magic missile tears away the remaining life of $N~
Dievict      You only have time to notice $n uttering strange sounds before everything is dark~
Dieroom      The magic missile sent by $n causes $N to stagger and collaps in a lifeless heap~
Minlevel     1
End

#SKILL
Name         major creation~
Type         Spell
Flags        33554432
ActType      1
PowerType    3
Minpos       8
Slot         291
Mana         45
Rounds       24
Code         spell_smaug
Dammsg       major creation~
Hitchar      You stomp your feet a few times!~
Hitvict      $n stomps $s feet a few times!~
Minlevel     28
End

#SKILL
Name         major invulnerability~
Type         Spell
Flags        67108864
Target       3
Minpos       8
Slot         217
Mana         50
Rounds       24
Code         spell_smaug
Dammsg       major invulnerability~
Wearoff      The protective globe about your body flares and is suddenly gone~
Wearoffroom  The protective globe about $n flares and is gone~
Wearoffsoon  The major globe about you flickers briefly~
WearoffsoonR The protective globe around $n flickers slightly~
Hitchar      $N summons a protective globe about $s body.~
Hitvict      You summon a protective globe about your body.~
Hitroom      $N summons a protective globe about $s body.~
Affect       'l/10*z' 0 '' 0
Minlevel     27
End

#SKILL
Name         major track~
Type         Spell
Flags        67108864
Target       2
Minpos       8
Slot         108
Mana         20
Rounds       12
Code         spell_smaug
Dammsg       major track~
